Member,Total VP,MANA VP,LAND VP,NAMES VP,Delegated VP,Has Delegated,Delegate,Has Delegators,Delegators,Avatar Preview
0xf7dd8248d8e710d60711d6711fec70b5e9ad2385,2221.5172735221327,21.517273522132562,2000,200,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf7dd8248d8e710d60711d6711fec70b5e9ad2385
0x118630171026cb3df4e5006007e7608f9cf5e53d,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x118630171026cb3df4e5006007e7608f9cf5e53d
0x242330cbac3ef69ce1dc41a08d4e308e854130d7,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x242330cbac3ef69ce1dc41a08d4e308e854130d7
0x585dd550ed6bc89e4f0f97a68c29cad1e89481c1,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x585dd550ed6bc89e4f0f97a68c29cad1e89481c1
0xa663a1afa3cceb9e6cf5d0e612b80d2bad85e6d2,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xa663a1afa3cceb9e6cf5d0e612b80d2bad85e6d2
0x9ca503ee5014f8dd9086c9b9c72a3d074048f925,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9ca503ee5014f8dd9086c9b9c72a3d074048f925
0xf1535e865687aa3940fe7c4fe86df9978eb618a4,2000,0,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf1535e865687aa3940fe7c4fe86df9978eb618a4
0x2c8c281a6caf0ceef5ac5c605cd63b2c71229e91,2969.1239138585047,869.1239138585046,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x2c8c281a6caf0ceef5ac5c605cd63b2c71229e91
0x752721edd8ceb5984dbbedba13c0d40547e9efdd,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x752721edd8ceb5984dbbedba13c0d40547e9efdd
0x9299ac8a3bdd65ad9e38d313c07296eee3d255ed,100.00000080412816,8.0412816954e-7,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9299ac8a3bdd65ad9e38d313c07296eee3d255ed
0x5eddeef8b5427e89c64cf6a3599016b02df5580a,17078.66,3078.66,14000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5eddeef8b5427e89c64cf6a3599016b02df5580a
0x7113cb1df5210f981ef46a26ffdacdea4303275d,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7113cb1df5210f981ef46a26ffdacdea4303275d
0x48fae920b92b9408f88619ff5c217ecebaf563b8,1.6551867635687851,1.6551867635687851,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x48fae920b92b9408f88619ff5c217ecebaf563b8
0x917b2c81ea107bec5bb5e829bc3d1331ab452db6,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x917b2c81ea107bec5bb5e829bc3d1331ab452db6
0xd99df6e4b4474eb5fb380ec4f7931be84d044406,2100,0,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd99df6e4b4474eb5fb380ec4f7931be84d044406
0x4c9fa7953325008d121f91e0897b19a0fe6385f0,38,38,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x4c9fa7953325008d121f91e0897b19a0fe6385f0
0xe45900f27c8801d31ee15fcc79c44c9ecbde3bd6,33.185,33.185,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe45900f27c8801d31ee15fcc79c44c9ecbde3bd6
0xb600f70a4252384366e951f1092d53beea5ad900,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xb600f70a4252384366e951f1092d53beea5ad900
0xde0001ed0e49e29d05575bdec33defaaec8fc81d,0.1961515243405188,0.1961515243405188,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xde0001ed0e49e29d05575bdec33defaaec8fc81d
0x3058b13c47a5c6472181a82a4c1ce7150d5f638f,107.83427618185738,107.83427618185738,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3058b13c47a5c6472181a82a4c1ce7150d5f638f
0xeb8791ad9983046902381fb456b952eb76fab0ca,476.80845013483656,176.8084501348366,0,300,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xeb8791ad9983046902381fb456b952eb76fab0ca
0x85e6b6831ef354c89b311e7d7d0e980708c10285,90,90,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x85e6b6831ef354c89b311e7d7d0e980708c10285
0x513eb2a8ae074a8b21b57e0fd07c111c2182dbc1,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x513eb2a8ae074a8b21b57e0fd07c111c2182dbc1
0x3e1cecdc3d15cb03e91a60470c4453f4fbfc75f9,2202.97,102.97,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3e1cecdc3d15cb03e91a60470c4453f4fbfc75f9
0x777555668ee90dabebcae90c11f63bfc701659be,21.68,21.68,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x777555668ee90dabebcae90c11f63bfc701659be
0x4184f399b416f5d2ae4fcd9a842253a9896e73cc,108.85773126,108.85773126,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x4184f399b416f5d2ae4fcd9a842253a9896e73cc
0x067bf622b1f1c22c80b0a793b5b12c116aa566c8,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x067bf622b1f1c22c80b0a793b5b12c116aa566c8
0xfd347239138e56a7073c3b4b81166d28de2d1127,55600,0,12000,43600,0,Yes,0xe47e75857c1fc64c222e7566e3ea5909c7ed96f3,No,,https://wearable-preview.decentraland.org/?profile=0xfd347239138e56a7073c3b4b81166d28de2d1127
0x779ddb91a65cdd2a0f53e188783bef234125c5bb,10248.99,6048.99,4000,200,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x779ddb91a65cdd2a0f53e188783bef234125c5bb
0x0a611051d38e3bab3982985bc3b016766984072d,2302.854505233333,302.8545052333331,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0a611051d38e3bab3982985bc3b016766984072d
0xe47e75857c1fc64c222e7566e3ea5909c7ed96f3,453878.18417,0,0,200,453678.18417,No,,Yes,"0x11456c3a5d29da01fae9b3d489d2d43a8d2aab31,0x37319da0adb7eb68787d29ceb1fc3fd42f816dd2,0x94d22ab90262f3483509d80c99cdad2794a58470,0xfd347239138e56a7073c3b4b81166d28de2d1127,0xbd00d0714af3ebda2dc6b77068febda6abe8de14",https://wearable-preview.decentraland.org/?profile=0xe47e75857c1fc64c222e7566e3ea5909c7ed96f3
0x49bc2e5322bb90a4306874645a523d9e5ea65f81,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x49bc2e5322bb90a4306874645a523d9e5ea65f81
0x82d717081d3f7d5d6c98659d4450f8b4c5f277ba,2449.52384554,249.52384554,2000,200,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x82d717081d3f7d5d6c98659d4450f8b4c5f277ba
0xab45f68689ecf6b7927774529384b3c559153ce7,16.01156086099935,16.01156086099935,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xab45f68689ecf6b7927774529384b3c559153ce7
0xe7aa10461c9c63242f121d3ec26d1d014624c9da,799,299,0,500,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe7aa10461c9c63242f121d3ec26d1d014624c9da
0xc0de3e48ec61057174ec06bf12f19ec5e88880fd,2128.6963403200784,128.69634032007832,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xc0de3e48ec61057174ec06bf12f19ec5e88880fd
0xde67adf51408acca6bee2abe20dbfff2dddfed33,499.927064,499.927064,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xde67adf51408acca6bee2abe20dbfff2dddfed33
0x34012df14b13ec13e7873d727aff7847bd5b2274,160.88517224999998,60.88517225,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x34012df14b13ec13e7873d727aff7847bd5b2274
0x1764c139e1241ffedac3ee96291357aef501c7d7,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x1764c139e1241ffedac3ee96291357aef501c7d7
0xd02ff43e4ccc7e196c7652451e0fff56e6a0aa21,205.63336836466758,205.63336836466758,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd02ff43e4ccc7e196c7652451e0fff56e6a0aa21
0x170b27025f2d85f032d3ffda2a3f813984cbd417,271.811,271.811,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x170b27025f2d85f032d3ffda2a3f813984cbd417
0xd5a5b07ae7cc3bc0d8929186a737a1f06c2e09bc,501.33,501.33,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd5a5b07ae7cc3bc0d8929186a737a1f06c2e09bc
0x05060fa97e54a812d1e15cec6c34e79f74ebd0b3,200,0,0,200,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x05060fa97e54a812d1e15cec6c34e79f74ebd0b3
0xa6e182a4a81ad63d934163ca14c9d2ebc2426a13,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xa6e182a4a81ad63d934163ca14c9d2ebc2426a13
0xe95be5bcc216c5f3fed5dcdca0fd78622ca1f579,2152.91125715,152.91125714999998,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe95be5bcc216c5f3fed5dcdca0fd78622ca1f579
0x948de4974915313439e108ddbea6671aa36e53b7,404100,0,404000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x948de4974915313439e108ddbea6671aa36e53b7
0xd85ecdfbd0ad8da96ccd67f66607240056ebaae6,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd85ecdfbd0ad8da96ccd67f66607240056ebaae6
0x0234c1078a77d5c41c338ce2178f3598d589aeac,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0234c1078a77d5c41c338ce2178f3598d589aeac
0x96af073d12d377714c7f8858b14186d88f3c95a7,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x96af073d12d377714c7f8858b14186d88f3c95a7
0xb16962c79b26e3b78c5c14f660fb62a26bf66289,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xb16962c79b26e3b78c5c14f660fb62a26bf66289
0x987339c64a70f6f32456cb38cd326f5bcbbf9d0b,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x987339c64a70f6f32456cb38cd326f5bcbbf9d0b
0xabef9f79b1749e0971cd80b880c4317c81e22ec3,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xabef9f79b1749e0971cd80b880c4317c81e22ec3
0x1d7b1f58438e6b5bb55ab44516aa86f126d1aeee,76.99659295,76.99659295,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x1d7b1f58438e6b5bb55ab44516aa86f126d1aeee
0x0c1cc12037bc7ab4e66f0905f7638bf4de3b99b9,12000.020038471635,0.020038471636,12000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0c1cc12037bc7ab4e66f0905f7638bf4de3b99b9
0xcf3b8981abaa56a8e41117b0c721c05f608400a7,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xcf3b8981abaa56a8e41117b0c721c05f608400a7
0x178f6539f7d4967a7288d8b21714cbfa900e4545,62.87431649,62.87431649,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x178f6539f7d4967a7288d8b21714cbfa900e4545
0xe6bbc26eec67dc36b3d7c00caefc1da8c101e51c,19,19,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe6bbc26eec67dc36b3d7c00caefc1da8c101e51c
0xa55309516afd79703ff2bd2b3bd4371c55cbdeed,79.316208,79.316208,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xa55309516afd79703ff2bd2b3bd4371c55cbdeed
0xa25606da9cf1ff827ac4c6289891cffbb9f03720,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xa25606da9cf1ff827ac4c6289891cffbb9f03720
0x72d16953d64f8be7a7a3c95a2e71e79465739483,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x72d16953d64f8be7a7a3c95a2e71e79465739483
0x0fb718f137134025d90d786ac1e32e4a1167498b,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0fb718f137134025d90d786ac1e32e4a1167498b
0xe010c3fa25ce78e3df5f8d77819b4bfee9c06dd8,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe010c3fa25ce78e3df5f8d77819b4bfee9c06dd8
0xf65c46b0abacce6f59066dcce9ad88bbc78019b8,400,0,0,400,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf65c46b0abacce6f59066dcce9ad88bbc78019b8
0x00e18b6b5d09922377d5608f9b8ba20c1862deb4,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x00e18b6b5d09922377d5608f9b8ba20c1862deb4
0x1fa4738500ed4bf171f952d4202cb51727c54182,11312,5312,6000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x1fa4738500ed4bf171f952d4202cb51727c54182
0x2ef2284a784c1fa06f95919fab978e87da18bc66,232.71281551210978,232.71281551210978,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x2ef2284a784c1fa06f95919fab978e87da18bc66
0x075e83d9d1a35e07964d1cc8b99b5c46a6064ad4,100,0,0,100,0,No,,Yes,0x0dd808ce5a3d28056029787cc5064808ce41aa23,https://wearable-preview.decentraland.org/?profile=0x075e83d9d1a35e07964d1cc8b99b5c46a6064ad4
0x854d7b77b762b2ca07b1ccc21e2a19eb1ccc34c7,300,300,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x854d7b77b762b2ca07b1ccc21e2a19eb1ccc34c7
0x94f4781c5ce58a0d84d413ad4485c67a0c9c6a75,2100,0,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x94f4781c5ce58a0d84d413ad4485c67a0c9c6a75
0x9428e55418755b2f902d3b1f898a871ab5634182,150,50,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9428e55418755b2f902d3b1f898a871ab5634182
0x67080b445bc645571d03cdd00920bcc7ca36ca9f,9867.328203675272,9867.328203675272,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x67080b445bc645571d03cdd00920bcc7ca36ca9f
0x028026bc32d39b7550203d8af76c9db40c900c82,165.75,165.75,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x028026bc32d39b7550203d8af76c9db40c900c82
0xd1ef2695dc7aec8027c60c51180db79c88888888,0.5,0.5,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd1ef2695dc7aec8027c60c51180db79c88888888
0xeb94bd011f6b794b6c846457b85efa895d2dd744,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xeb94bd011f6b794b6c846457b85efa895d2dd744
0xea9bb67f3c9561642f018e8569ee157f5c4c5ac6,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xea9bb67f3c9561642f018e8569ee157f5c4c5ac6
0xf05abab203216009f6e41920845ed940c947acc1,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf05abab203216009f6e41920845ed940c947acc1
0x93cde91cbfdb4e816c80119b8b67d6bcd99b8a57,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x93cde91cbfdb4e816c80119b8b67d6bcd99b8a57
0x28c85a1288e1cbb71862eec6e4817479e6f104bf,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x28c85a1288e1cbb71862eec6e4817479e6f104bf
0xbad3b7c17d602ea76425177bd3a53f8e028341ce,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xbad3b7c17d602ea76425177bd3a53f8e028341ce
0x0945255148a4e0fafb31af7964d67a827442c8fd,9.10399894e-9,9.10399894e-9,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0945255148a4e0fafb31af7964d67a827442c8fd
0x7515d928c8d693f341b35164cb642c43c8a65a8c,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7515d928c8d693f341b35164cb642c43c8a65a8c
0x5ba3750a16b1f63b2265a571bf8920e218f077a9,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5ba3750a16b1f63b2265a571bf8920e218f077a9
0xcd700225094a2fd5844e77eb9957902e4c06d4ec,0,0,0,0,0,Yes,0x4b8c142c1c1afc2e1bbf4c3513c46b5c088aa055,No,,https://wearable-preview.decentraland.org/?profile=0xcd700225094a2fd5844e77eb9957902e4c06d4ec
0x54de4e629259185902cfb91d1017b22cc37a7d38,50,50,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x54de4e629259185902cfb91d1017b22cc37a7d38
0x73064f6c1c5dad8d917782aec16ab564feb3c011,0,0,0,0,0,Yes,0x86c62a0dd8690fa2ba6e3e3d9a18d021dbd2565a,No,,https://wearable-preview.decentraland.org/?profile=0x73064f6c1c5dad8d917782aec16ab564feb3c011
0xe437870633b5e09f1774ea4fdd523579e1e13eaf,14.01939982,14.01939982,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe437870633b5e09f1774ea4fdd523579e1e13eaf
0x27a16369ef9ac36fa36f3c955819d4be670303dc,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x27a16369ef9ac36fa36f3c955819d4be670303dc
0xb1f72d694711fce55c62ea97bd3739ff11cef986,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xb1f72d694711fce55c62ea97bd3739ff11cef986
0x7a2eb856bb13d3be9caa2e06906ac0cd97a2204e,9.99999997158e-7,9.99999997158e-7,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7a2eb856bb13d3be9caa2e06906ac0cd97a2204e
0xe34ee53f045293fd21aea306c33cb862f5ec8eb4,0.07348459360740565,0.07348459360740565,0,0,0,Yes,0x86c62a0dd8690fa2ba6e3e3d9a18d021dbd2565a,No,,https://wearable-preview.decentraland.org/?profile=0xe34ee53f045293fd21aea306c33cb862f5ec8eb4
0x1c7bc7ef78971d0ad32b782b842771b6d73eb5f3,0.975,0.975,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x1c7bc7ef78971d0ad32b782b842771b6d73eb5f3
0x7de4ffa6081d4c1109979418343d6efbd2343f88,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7de4ffa6081d4c1109979418343d6efbd2343f88
0x6927c0d95d0f7e63292c70d6c7d20e4cbee8f887,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x6927c0d95d0f7e63292c70d6c7d20e4cbee8f887
0x4580eb35894528525c75f7383bea86b4a1bfc737,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x4580eb35894528525c75f7383bea86b4a1bfc737
0x7ca9212b3b9640dcbe866f86b8601e5beb666648,3,3,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7ca9212b3b9640dcbe866f86b8601e5beb666648
0xf7351979c5a1387410af6fa7f386a8e1382ed6bd,4.062866452343378,4.062866452343378,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf7351979c5a1387410af6fa7f386a8e1382ed6bd
0xbe351c61f8777d0268144748c92b18b7e5fb5761,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xbe351c61f8777d0268144748c92b18b7e5fb5761
0x43b7a5912528434aa27163feb26dd586d488abf8,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x43b7a5912528434aa27163feb26dd586d488abf8
0x5a085a5d5cf35d778cfd428fe347c6c47b2c8d87,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5a085a5d5cf35d778cfd428fe347c6c47b2c8d87
0x5880130367f40b7999a4fb04f23abb2004a2a157,200,200,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5880130367f40b7999a4fb04f23abb2004a2a157
0x478849da9c519ded12d04ec6e896af6adf3cdd73,7187.9737087957665,1087.9737087957665,6000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x478849da9c519ded12d04ec6e896af6adf3cdd73
0x8d4332c3534dd5bc2e592542f7eed045be019932,191.70239064,191.70239064,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x8d4332c3534dd5bc2e592542f7eed045be019932
0x71432eb17d757a40c1ba23dcef6d12faee13ef9f,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x71432eb17d757a40c1ba23dcef6d12faee13ef9f
0xc93fd53fe36e512d8d49c2a522a045e9abdcc300,4.894777390155609,4.894777390155609,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xc93fd53fe36e512d8d49c2a522a045e9abdcc300
0x6e5d16b57e8ba136683089ea6c3d30c08b209bc5,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x6e5d16b57e8ba136683089ea6c3d30c08b209bc5
0x2edf7f9dfe9596fdad75b3cb43858a94fa2c25b8,34.5764264173715,34.5764264173715,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x2edf7f9dfe9596fdad75b3cb43858a94fa2c25b8
0x6e8f9e7961d30a435114ee5793614be7040f1210,217.15422999999998,117.15423,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x6e8f9e7961d30a435114ee5793614be7040f1210
0xd3a20fc89141f20c003f4ee8a9c9c19c16353bd6,6000,0,6000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd3a20fc89141f20c003f4ee8a9c9c19c16353bd6
0xcb3d4f834ae33e139486a8e1580f83e09ba36b50,200,0,0,200,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xcb3d4f834ae33e139486a8e1580f83e09ba36b50
0x7f49254d67b2142a7595fd689c5cf422f25e0306,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7f49254d67b2142a7595fd689c5cf422f25e0306
0xf291b113d8054cea67a49b465f45dc5acf7b1260,28.49794268827668,28.49794268827668,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf291b113d8054cea67a49b465f45dc5acf7b1260
0xa83f43678616516fac1ca53910b32bb4d595bf54,27.508933695934218,27.508933695934218,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xa83f43678616516fac1ca53910b32bb4d595bf54
0xdcafb3d4eb9b5c0f748dc081dd2d9a5e81e4306f,1447.3747604024534,47.374760402453354,0,1400,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xdcafb3d4eb9b5c0f748dc081dd2d9a5e81e4306f
0xcbb316f91449a792766557df96ce45190bb4ba53,2447,347,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xcbb316f91449a792766557df96ce45190bb4ba53
0x5da5f4c020f856abdb168fd35c957d6006ba2ede,2103.650955025451,3.650955025451015,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5da5f4c020f856abdb168fd35c957d6006ba2ede
0xe92098d432ee32d9b77291017bd16f1c0d6298f5,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe92098d432ee32d9b77291017bd16f1c0d6298f5
0xbbc55aa0bdf8673e296d868c4a6f11255571ed08,20,20,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xbbc55aa0bdf8673e296d868c4a6f11255571ed08
0x943d99cefa84b247b679d2b7cce17c7c93e6587b,623.4505810510855,623.4505810510855,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x943d99cefa84b247b679d2b7cce17c7c93e6587b
0x3bf6edaf3cd1a3b4718f07af6859ccf5c91bf10b,350.41339060410127,50.41339060410128,0,300,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3bf6edaf3cd1a3b4718f07af6859ccf5c91bf10b
0xfbeb914c3c9b7a193c92de130a18716097478332,26,26,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xfbeb914c3c9b7a193c92de130a18716097478332
0x9b9b0988445240f389459c2c8e7bd58ab35be821,30.516169145376406,30.516169145376406,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9b9b0988445240f389459c2c8e7bd58ab35be821
0xe58130a60d7128ffb6ff6c1f99a66ec65f7f73fd,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe58130a60d7128ffb6ff6c1f99a66ec65f7f73fd
0x63e264f42dcc3ad5bba3fda8bba4b70fce62d311,1287,1287,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x63e264f42dcc3ad5bba3fda8bba4b70fce62d311
0x209d98c339d7e8c5148ffe687c9871a0ede46b0e,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x209d98c339d7e8c5148ffe687c9871a0ede46b0e
0x5e5d9d1dfd87e9b8b069b8e5d708db92be5ade99,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5e5d9d1dfd87e9b8b069b8e5d708db92be5ade99
0x80734b2d8fbb68a280a369193ee05f8f825a7bb5,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x80734b2d8fbb68a280a369193ee05f8f825a7bb5
0x75242e2bd1bff1c477bfc1095a77398770eab22c,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x75242e2bd1bff1c477bfc1095a77398770eab22c
0x618796b63aeb0158f13e61ded7418d59af753a6f,182.825,82.825,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x618796b63aeb0158f13e61ded7418d59af753a6f
0xf0d193d8524ec55fe2f5159aad2ba1a264993605,484.510159418389,384.510159418389,0,100,0,Yes,0x3cf368faecdb4a4e542c0efd17850ae133688c2a,No,,https://wearable-preview.decentraland.org/?profile=0xf0d193d8524ec55fe2f5159aad2ba1a264993605
0xd7e1df3c6d6f974f2aed3d13cec917217c9a7187,0,0,0,0,0,Yes,0x86c62a0dd8690fa2ba6e3e3d9a18d021dbd2565a,No,,https://wearable-preview.decentraland.org/?profile=0xd7e1df3c6d6f974f2aed3d13cec917217c9a7187
0x0951df14fe6cf17b0c716826a3af7bd1bcf7f460,500,100,0,400,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0951df14fe6cf17b0c716826a3af7bd1bcf7f460
0x647e43a9fc3c0cc5bb77358d2c0fd236c752b512,1186.2731278402146,1186.2731278402146,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x647e43a9fc3c0cc5bb77358d2c0fd236c752b512
0xe7b25a8ab435c4f8a0d056edda7ba450a9999285,54.80653859809977,54.80653859809977,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe7b25a8ab435c4f8a0d056edda7ba450a9999285
0x2a4aa0c965e7903b230036169803d00c886c0d11,200,0,0,200,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x2a4aa0c965e7903b230036169803d00c886c0d11
0xf07a37ee5b2510e473e1e69fc065b4e3ab92e728,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf07a37ee5b2510e473e1e69fc065b4e3ab92e728
0x4c18f6b41104179bef6ec4ed8ad11a72c314f689,2001.696250597603,1.6962505976030187,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x4c18f6b41104179bef6ec4ed8ad11a72c314f689
